4435	0	a	giao hàng nhanh sản phẩm tuyệt vời cám ơn cửa hàng
4436	0	a	cửa hàng phục vụ rất tố t thời gian giao hàng rất nhanh
4437	0	a	chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh đồ đẹp
4438	0	a	giao hàng rất nhanh cảm ơn cửa hàng nhiều
4439	1	a	nhỏ gọn độ trễ ít thời gian sử dụng pin chưa nhiều
4440	1	a	khay làm bằng nhựa pc rất có hại cho sức khoẻ nấu nướng mà khay bằng nhựa thì nên hạn chế
4441	1	a	không dùng được cắm vào hỏng luôn cục sạc dự phòng
4442	1	a	hết hàng kẹp tiền thừa cùng sản phẩm trả khách toàn500đồng thể hiện coi thường khách thái độ phục vụ tồi không hài lòng bạn nghĩ khách mua ít không đáng để bạn bánthái độ coi thường khách hàng chất lượng sản phẩm kémngười bán hàng không có tâm tai nghe 1 bên hỏng bluetoth không dùng ip6 phí tiền
4443	0	a	bộ phát wifi 3g huawei b681 tốc độ cao 28 8 mbps hỗ trợ xe khách xe du lịch văn phòng cho 32 user có cổng lan bộ phát dùng rất tốt tôi dùng trên ô tô rất ok có phiếu bảo hành và tem mác cho khách hàng yên tâm nói chung cho cửa hàng
4444	0	a	giá này mà có snapdragon ram 2g thêm cái camera selfie chuẩn thì ngon quá mà mấy bác còn so sánh
4445	1	a	không định vị được cách xa hàng km giao sai màu
4446	0	a	chất lượng sản phẩm tuyệt vời trẻ trung năng động đẹp
4447	1	a	đóng gói đẹp nhưng chất lượng kém chưa dùng thì đã bị đứt mắt để chốt
4448	0	a	túi khá đẹp màu nhìn thích mắt trên túi còn vài chỗ hơi bẩn và bị lem màu
4449	1	a	đặt 1mau gửi 1mau
4450	0	a	đóng gói sản phẩm rất đẹp và chắc chắn tôi sẽ còn mua tiếp
4451	1	a	thất vọng con mới đái có 1 lần mà đã ướt hết ra ngoài rồi
4452	0	a	sản phẩm thật nhỏ hơn so với tưởng tượng nhưng khi bật lên thì loa nghe to và rõ hài lòng với lựa chọn này đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh
4453	1	a	dang sai ipad pro la da thay lon lam roi con s nay lam ra chac de nhin choi thoi ai ma mua vi su qua kho cua no
4454	1	a	k dám mua lần 2
4455	0	a	nhận hàng cửa hàng rồi ưng lắm đây là lần mua thứ2 đều hài lòng về chất vải giá rẻ so với chất lượng
4456	1	a	chất lượng sản phẩm rất kém chất lượng sản phẩm kém dùng được 1 lần là tịt luôn không lên nguồn không đóng role
4457	0	a	sữa ok lần đầu nhận được quà tặng mà tốt nhất không nên tặng thì hay hơn
4458	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh chất son mềm và có mùi hương dễ chịu ưng quá đi ụwụ
4459	0	a	đóng gói không cẩn thận hàng bị chèn vỡ phần nhựa máy câu các khoen cần câu chưa được dán chắc chắn tạm được
4460	1	a	đặt 1 mẫu giao 1 mẫu
4461	1	a	giao hàng quá chậm hàng chưa có sẵn trong kho nhưng tiki rao bán vào giao hàng chậm mất 2 tuần
4462	0	a	hàng đẹp lắm cửa hàng thời gian giao hàng rất nhanh
4463	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chưa xài thử độ đính ổn
4464	1	a	chân keycap quá khít lắp ra lắp vào đi cả bàn phím
4465	0	a	đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanhlúc nào cũng được yêu thương tặng 1 chun tóc x
4466	1	a	hàng không chắc chắnvừa nhận hàng chỉnh giờ đã mất chốt luôn r
4467	0	a	quá ngonđánh lửa khá mạnh xém bỏng tay
4468	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm này không tốt cho lắm
4469	1	a	nhìn ảnh đã rõ bộ sách cần được bao bọc cẩn thận hơn trước khi đem chuyển phát thân
4470	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn lại có cả quà kèm theo nữa cảm ơn cửa hàng nha
4471	0	a	ưng ý lắm ạ cửa hàng chăm sóc khách hàng cực kỳ dễ cưng
4472	1	a	hàng xài không được đã hoàn trả mong phía công ty giải quyết sớm việc hoàn trả tiền lại cho tôi
4473	1	a	ánh sáng yếu
4474	1	a	chán
4475	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng tư vấn nhiệt tình siêu siêu dễ thương mình cần hàng gấp và nhờ sh giao gấp tối đặt hàng cách 1 ngày đã giao đắp thích lắm luôn da mình là da hỗn hợp nhạy cảm mà vẫn hợp da ság hẳn mới đắp 1l mà mụn lên luôn
4476	0	a	bánh thơm giòn bánh đẹp không bị vỡ bánh thời gian giao hàng nhanh chất lượng sản phẩm rất ok sẽ ủng hộ lâu dài ạ
4477	0	a	sản phẩm đẹp hơn cả mong đợi mở họo ra nhìn giày rất đáng yêu tuyệt cho cửa hàng luôn chúc cửa hàng đắt khách yêu cửa hàng
4478	0	a	cám ơn quà của cửa hàng
4479	0	a	đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh dùng được 2 ngày rất ok cám ơn cửa hàng
4480	0	a	chất lượng tốt
4481	0	a	đóng gói kỹ càng hàng thì đúng như ảnh quả n cáo ae ai có như cầu nên tìm hiểu kỹ hơn về tplink 3020 chỉ hổ trợ 1 số được om không phải được om nào ứng xài được hát lượng thì chưa đúng ném sẻ đánh giá sao hiện h thì tất cả vẩn ok
4482	0	a	ở đây có nhiều mã giảm giá lazada và cửa hàng e mn vào lấy nhé magiamgia cửa hàng e com
4483	0	a	giày đẹp giống hình mình rất hài lòng
4484	1	a	sau khi ăn thử 10 hạt thì có 4 lý do không nên mua thứ 1 10 quả thì 6 bị dịu ỉu thứ 2 10 quả 7 quả hôi dầu thứ 3 10 quả hết 8 quả nhỏ thứ 4 10 quả có 1 quả bị mốc đen thui các bạn tính kĩ khi mua nha rẻ hơn vài chục nhưng mất nữa hơn tiền đó
4485	0	a	sinh con gái tốn tiền thật áh cứ thấy đồ đẹp là nhịn không được àh
4486	1	a	đồ đểu không nên mua phí tiền
4487	0	a	nhận được hàng quá là hài lòng về chất lượng chủ cửa hàng chọn cho mình mấy hoạ tiết rất dễ thương chất mềm mịn dày dặn nữa chứ thích quá lại ủng hộ tiếp cảm ơn chủ cửa hàng đã tư vấn nhiệt tình nha chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt
4488	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền hàng chuẩn đét sẽ ủng hộ cửa hàng
4489	1	a	lần đầu dùng thấy ok định đánh giá cho cửa hàng nhưng đến lần thứ hai dùng thì bị giật điện với cái giá đó thì máy này là được rồi nhưng nhắn tin thái độ của cửa hàng như c í
4490	1	a	sạc hơi yếu vì chỉ có đầu sạc input 5v 1a nếu ai dùng máy pin từ 3000mah sẽ sạc hơi lâu
4491	1	a	cửa hàng giao may hong ko dung được phai mang di sua ko biet sua được ko
4492	0	a	chất lượng sản phẩm tuyệt vời quá mà tuyệt vời luôn đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt thời gian giao hàng nhanh thời gian giao hàng nhanh
4493	1	a	chất lượng sản phẩm kém cửa hàng phục vụ kém không đáng tiền mùi như mùi xà phòng ấy
4494	0	a	giao hàng hơi chậm bánh bị xẹp một cái nhưng bù lại bánh ngon hạn sử dụng cũng mới casm ơn cửa hàng đã lưu ý không bỏ bánh mochi cho mình 
4495	1	a	kính tốt giao hàng khá lâu gắn vào đt thì camera mờ căm không thấy gì vì bị che 1 lớp kính nữa 1s vì nhắn tin cửa hàng không tl
4496	0	a	cửa hàng đóng gói sản phẩm chắc chắn giao hàng nhanh mà còn tặng thêm móc chìa khoá cho khách mình đã dùng thử brightening chắc mới một lần nhưng chưa rõ kết quả nhưng mặt nạ rất mát cảm giác được relax cực kì ngay khi aply đến khi rửa mặt xong vẫn mát và da mịn láng cực kì
4497	0	a	chưa sử dụng chưa biết chất lượng nhưng mẫu mã đẹp đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh
4498	1	a	nhìn xấu thật
4499	0	a	chỉ biết khen thôi đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt rất đáng tiền
4500	1	a	giao nhầm màu cho mình coi cmtdưới thì thấy có bạn cũng bị giống mình mà cửa hàng vẫn chưa khắc phục được lỗi này mình liên hệ với chủ cửa hàng bảo sẽ coi lại và liên lạc trả lời mình sau đó cửa hàng im lun làm mình chán mình không thèm nói nữa không thèm đổi lun nói chung là thất vọng về cách phục vụ của cửa hàng lắm
4501	1	a	sao mình đặt 2 cuốn mà 1 cuốn có 3 tấm card 1 cuốn lại không v tiki
4502	1	a	lại toét mắt ra mới mở được cái máy thôi
4503	1	a	cuốn đầu tiên mà mình đọc là lối sống tối giản của người nhật và đó là cuộc sống mà mình thấy hay nhất so với các quyển sách cùng thể loại nó đầy đủ và có tác động mạnh đến người đọc sau khi đọc sách mình đỏ bỏ đi rất nhiều đồ đạc không hề nuối tiếc trong số mình bỏ đi chẳng món nào là mình nuối tiếc và cần dùng đến sau đó cả còn quyển sách này đơn giản là mô tả căn phòng của một người phụ nữ và chồng cùng hai đứa con không nhiều bài học và tác động từ quyển sách này chưa kể quyển sách chèn yếu tố pr sản phẩm rất nhiều nếu bạn muốn tìm hiểu về lối sống tối giản thì tốt nhất bạn nên bắt đầu từ quyển lối sống tối giản của người nhật nhé
4504	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng cực kỳ nhanh cảm ơn cửa hàng
4505	0	a	thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt về chất lượng sản phẩm thì chưa dám oánh giá để dùng ít bữa xem sao cám ơn cửa hàng
4506	0	a	dép chất lượng
4507	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh sẽ ủng hộ cửa hàng quài
4508	0	a	đóng gói rất cẩn thận chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt
4509	1	a	vải toàn nilon nóng bí không thoát mồ hôi cỡ không chuẩn như bảng cỡ bé 26 không 7 tuổi mà mua cỡ 8 mặc chật ních nhưng lỡ cắt mạc rồi nên không đổi được
4510	1	a	sách dịch một cách máy móc từ 1 cuốn sách nước ngoài các chế độ dinh dưỡng và cách thức ăn uống không phù hợp với người việt nam thật phí tiền khi mua cuốn sách này
4511	0	a	chất lượng tốt tiện lợi
4512	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời rất dễ ăn
4513	0	a	cửa hàng đả gui ah thíu bửa mà chữ không được ep k yêu cửa hàng chinh đẹp x yêu ma thay cung binh thw ak ma cửa hàng phuc vu rat ok
4514	0	a	chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh rất đáng tiền
4515	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền không có gì để bàn cãi
4516	1	a	chất lượng tạm ổn nhưng áo không giống như hình phần lưới bên trong áo màu trắng không đồng màu với phần lưới ở mũ nhãn mác không đúng như hình do vậy cảm giác không tin tưởng là đúng hàng nhập
4517	1	a	sản phẩm giao tới bị lỗi nhưng không có người tới để đổi mặc dù đã liên hệ
4518	0	a	rat đẹp rat ung nhe cửa hàng
4519	0	a	đẹp các bác à heh
4520	1	a	sản phẩm bị cắt mác
4521	0	a	sách rất đẹp thời gian giao hàng nhanh đóng gói cẩn thận nên sách không bị móp méo gì cả sẽ quay lại cửa hàng lần sau
4522	1	a	giao hàng nhanh nhưng sản phẩm không lên nguồn báo cửa hàng mấy ngày mà cửa hàng vẫn không phản hồi phục vụ kém quá
4523	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền
4524	0	a	hàng tốt giá cạnh tranh
4525	0	a	giày mang êm chân cao thoáng bảo vệ tốt phần mũi rẻ
4526	0	a	nếu bao bì có thay đổi mẫu mã cửa hàng vui lòng cập nhật đúng nhé
4527	0	a	loan ơi anh yêu em
4528	0	a	giày đẹp giao hàng nhanh
4529	0	a	hàng đẹp như hình chất lượng thì dùng 1 thời gian mới biết được
4530	1	a	chất quá mỏng
4531	1	a	10c bị lỗi 2chiec
4532	0	a	bim tốt ung hộ cửa hàng dai dai
4533	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền
4534	0	a	thời gian giao hàng rất nhanh nhưng không đạt yêu cầu
4535	0	a	sản phẩm a chất lượng nhân viên đáng yêu 
4536	1	a	hàng lỗi để xa 5m là không bắt được tín hiệu wifi gốc rồi chạy rất nóng với không tự động quét được wifi để cài hơi thất vọng thua xa con gen 2 nhiều
4537	1	a	nồi bị méo chất lượng kém cắm từ sáng đến trưa nồi cháo chưa sôi
4538	1	a	ko có mẫu nàygiao không đúng mẫu còn chấp nhận đượcnhưng bị thiếu 1 chiếc đồng hồ dây lắcrút kinh nghiệm từ những lần mở cục hàng nên có clip ghi lại
4539	0	a	giày đẹp phù hợp với giá tiền ghê giao hàng cũng nhanh
4540	1	a	quá dỡ thịt gà bở như giấy vậy
4541	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt
4542	0	a	cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh chất lượng ok giống hình
4543	0	a	mẫu mã đẹp chất lượng rất vừa ý
4544	0	a	chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh màu lên chuẩn
4545	1	a	vải cứng
4546	0	a	hàng đẹp quá chất lượng sản phẩm tuyệt vời
4547	0	a	hàng đẹp như hình mỗi tội chờ lâu 😯
4548	1	a	từ hôm nhận hàng mình đeo được đúng 6 ngày và nó lăn ra chết thôi thế là hết đồng hồ 39k ai đem đi sửa làm gì chán với mấy cái sale siếc của ông cửa hàng e này lắm rồi
4549	1	a	trả lời tin nhắn quá chậm phục vụ không tốt gọi đt thì lúc bắt máy lúc không cửa hàng phục vụ rất kém rất không đáng tiền
4550	0	a	hàng chuẩn cửa hàng đóng gói rất kĩ chủ cửa hàng nhiệt tình trả lời thắc mắc của khách hàng sẽ ủng hộ cửa hàng dài dài
4551	1	a	đóng gói sơ sàiquat mỏng yếutiền nao của đó    
4552	1	a	giao không cho xem hàng đặt hỏi cỡ không trả lời kết quả giầy chật đi rất đau chân lần duy nhất thôi nhé cửa hàng giầy mũi ôm và gót to không ôm chân
4553	0	a	cửa hàng gói hàng rất kỹ mùi thơm đễ chịu thích ngay lần đầu sử dụng sẽ tiếp tục sử dụng sản phẩm của cửa hàng
4554	0	a	dép dểx thương
4555	1	a	dây cáp micro usb không đúng chiều dài như miêu tả chỉ có 98cm trong khi trên web up 1 2mét
4556	1	a	đặt cái ni giao cái khac la sao z cửa hàng phục vụ rất kém thời gian giao hàng rất chậm mất ngày
4557	0	a	đã đi hẳn 1 ngày mưa gió rồi mới chụp feedback lại chân mình đi 37 nhưng thấy có bạn bảo cỡ bé nên lấy 38 vừa in luôn đi 1 lúc bị tì vào gót nhưng mình thấy đa số giày nào mới đi cũng thế so với giá là quá đẹp rồi ạ
4558	1	a	đồng hồ đẹp kính rất dể trầy xướt hoàn thiện chưa tốt khung đồng hồ đúc kim loại dư ra đồ nhựa đúc
4559	0	a	sản phẩm khá với tầm giá màu này đẹp
4560	0	a	rất đáng mua đầu vẽ mảnh phù hợp với người mới bắt đầu khi trôi không bị lem nhem xài hết sẽ mua lại cảm ơn cửa hàng
4561	1	a	đơn hàng đặt lte bufalo nhưng lại nhận được là sun broadband bây giờ muốn trả mà không được
4562	1	a	chất lượng sản phẩm kém chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém rất không đáng tiền không có hiệu quả
4563	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh chưa tới 24h mình đã nhận được hàng
4564	0	a	son bám rất lâu gần như tato lên môi chất son nhẹ không dính
4565	1	a	mình ăn mấy lần đều bị đau bụng
4566	0	a	hàng siêu cưng lun cửa hàng chất liệu chắc chắn ưng lắm 
4567	0	a	mình thấy mùi này hay hay mình là nữ nhưg rất thích mùi nam về chất lượng mình xịt từ sáng đi làm chiều vẫn còn mùi rất ưng chỉ không hiểu sao check code không được chất lượng sản phẩm tuyệt vời
4568	0	a	hàng đẹp chất lượng ok mình mua cỡ 40 thấy hơi rộng không biết cửa hàng có hổ trợ đổi lại cỡ nhỏ hơn không
4569	0	a	chị chủ cửa hàng đáng yêu nhiệt tình giày siêu đẹp ạ
4570	0	a	nhanh chóng giá rẻ 93k cho nạp vt 100k
4571	1	a	k on ti nao
4572	0	a	đóng gói không cẩn thận hàng chấp nhận đươc
4573	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn áo đẹp body chất cũng khá dày dặn ấm
4574	0	a	cửa hàng gói hàng rất cẩn thận sản phẩm ngon thái độ phục vụ tốt mình rất hài lòng
4575	1	a	sách thì hay nhưng sao không có băng theo kèm như trong sách nói vậy
4576	1	a	hàng lẻ từng chai không đóng vào lốc 6 chai cho khách
4577	1	a	chất lượng sản phẩm rất kémlấy màu vàng nhưng gửi màu hồng như dùng rồi bẩn bẩn
4578	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn giao hang nhanh than thien
4579	1	a	tại sao không có băng keo đục vâyh
4580	0	a	giá rẻ bất ngờcứ ngỡ cửa hàng giao nhầm 2 gói
4581	1	a	n ok a 515 mình mua 06 tháng bảo hành 4 lần
4582	1	a	thế chị cho em biết cách mở đi em không mở được và cũng không ấn được luôn
4583	0	a	dòng không e hát karaoke rất hay
4584	0	a	dầu dừa nhanh khô không bết dính nếu có tác dụng tốt thì quá ok bôi tầm 5 phút thì còn phản phát chút mùi dầu dừa chứ không mỡ như dầu dừa nguyên chất
4585	1	a	giao sai loại hết cũng không báo khách 1 tiếng thời gian giao hàng rất chậm
4586	0	a	chất lượng sản phẩm tuyệt vời rất đáng tiền cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh
4587	0	a	rất đáng tiền thời gian giao hàng rất nhanhtất dễ thương cực kìdày lắmkhăn sữa cũng to hon bình thường chỉ có gối chặn thì nhỏ hơn trong mô tảnói chung rất hài lòng
4588	0	a	chất lượng tuyệt vời cô chủ max dễ thương
4589	0	a	hàng rất tốt giao hang nhanh chuột với bàn phim khá ok led bàn phim như trong hình khá đẹp chuột nháy 7 màulưu ý các bạn phải ấn nút scrol lock để bật tắt led bàn phím noi chung danh cho các game thủ chơi thoải mãi khỏi sợ chuột rê không như ý
4590	0	a	chất lượng sản phẩm tuyệt vời lần nào mua đồ của cửa hàng cũng ưng mọi người nên mua
4591	0	a	chất lượng sản phẩm tuyệt vời hàng tốt chuẩn
4592	0	a	đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh cửa hàng đọc tin nhắn nhưng không trả lời nhưng dù sao cho sao sđt vẫn giao được hàng ban đầu mở ra hơi mùi cao su nhưng bỏ ra ngoài thì cũng bớt đi nhẹ chân nên vẫn cho cửa hàng
4593	0	a	giao hàng siêu nhanh luôn màu đẹp chất nhẹ không khô môi lắm ạ chỉ có mùi hơi nồng thôi
4594	0	a	bạn gái e rất thích ạ
4595	1	a	không biết có phải sách hỏng nên tiki sale rẻ hay không nhưng chất lượng của quyển sách này thì không thể chấp nhận nổi tiki nên xem lại chất lượng sách
4596	1	a	chẳng khác gì dán chơi cho vui làm gì có chuyện hút mụn ra
4597	0	a	sticker không có nút nên phải gắn bằng keo chất lượng sản phẩm tuyệt vời
4598	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh
4599	0	a	rất hài lòng với cách cửa hàng đóng gói sản phẩm phô mai rất ngon và hạn sử dụng còn dài rất hài lòng với cửa hàng recomend cho ai muốn mua phô mai cho em bé d
4600	1	a	chất lượng sản phẩm kém kem bị tách nước và không mịn mùi hắc
4601	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng thử nhưng nhìn hình thức khá hài lòng
4602	1	a	chất luong san pham chua tot
4603	0	a	dầu gội thơm mùi bưởi dã man siêu thích bọt cũng khá nhiều mùi lưu lại trên tóc thoang thoảng
4604	0	a	đóng gói sản phẩm rất đẹp và chắc chắn chỉ là mua 2 cái không có tâng kèm 1 cục pin nào hết thời gian giao hàng rất nhanh
4605	1	a	con người trong xã hội hiện nay có rất nhiều việc phụ thuộc nhiều vào internet và câu truyện trong sách này là nói về một tình yêu qua internet mà lại vài cái thời ban sơ của mạng cái thời chưa bùng nổ mạng xã hội nên khi cuối tuần phải ngóng cho đến đầu tuần để đến nơi làm việc mà check email chất cùng nhau còn không bạn phải chạy vòng vòng kiếm chỗ có mạng một tình yêu đơn giản chỉ vì nói chuyện hợp ý nhau chỉ vì khi không đối diện nhau nên dễ dàng chia sẻ không ngại quá khứ của nhau tình yêu có đẹp thì cũng là qua mạng vẫn phải chọn thực tế dù không như ý
4606	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh 1 ngày đã nhận được hàng
4607	1	a	giao hàng nhanh đóng gói chắc chắn tuy nhiên cân không chính xác hơi thất vọng
4608	0	a	thời gian giao hàng rất nhanh gà ăn ngon và khá nhiều nhưng cửa hàng cho hơi nhiều ớt nên bị cay quá
4609	1	a	hàng nhân cũ và xước rất nhiều đã đổi trả việc hàng cũ lẽ ra nên báo trước với khách hàng
4610	0	a	hình in rõ nét tuyệt vời
4611	0	a	may dung gia lai hop ly cửa hàng tu van kha hnhiet tinh
4612	1	a	chỉ may rất ẩu hàng trung quốc và keo dài dán rất tệ nên khuyên ai mua thì nên xem bình luận của mình kẻo mua về không hài lòng mình không hài lòng lắm
4613	0	a	sản phẩm đẹp giao h đóng gói sản phẩm rất đẹp và chắc chắn
4614	1	a	không biết trong quá trình gói hàng của cửa hàng thế nào nhưng lúc em bóc ra là trong bọc có nước ở trong rồi hộp lomo card guanlin bị rách vì thấm nước luôn
4615	1	a	sóng quá kém pm cửa hàng không tl
4616	1	a	chất lượng sản phẩm rất kém ms mua được 2 ngày mà nước đã vào kim thì bị rơi quá tệ thề không bao gioè mua đồ cửa hàng e nữa
4617	0	a	giá tốt
4618	1	a	đhồ hk chạy
4619	1	a	sam pham qua te không nhu quan cao
4620	0	a	đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh minh chua thu co chống nuoc duoc không nhung van cho sh
4621	0	a	cửa hàng đóng hàng siêu nhanh nhận hàng siêu tốc sáng đặt mà đầu giờ chiều đã nhận được
4622	0	a	hàng chuẩn chuẩn chính hãng đẹp rất đáng tiền
4623	0	a	chất lượng sản phẩm tuyệt vời đã dùng thử và thấy rất ok
4624	1	a	giầy không đáng giá này vải và đế như mấy giầy 100k bán lề đường
4625	1	a	sản phẩm không đúng như rao bán
4626	0	a	tôi thì lại thấy thật là tuyệt vời tiền nào của đó tất cả trong 1 mà lại còn đẹp nữa đúng sở thích sẽ mua
4627	0	a	đồng hồ rất đẹp hàng y hình lại còn tặng pin đi kèm nữa quá đẹp và tiện lợi cảm thấy sản phẩm này rất đáng tiền và ưng ý cửa hàng tư vấn nhiệt tình dễ thương sẽ ủng hộ cửa hàng dài dài
4628	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn mùi thơm dễ chịu lắm nha
4629	0	a	gửi hàng quá nhanh sáng htrc đặt sáng hsau nhận được hàng luôn
4630	1	a	tôi thật sự không hài lòng về sản phẩm
4631	0	a	chất lượng sản phẩm tuyệt vời nhung mua them lai phai tinh phi
4632	0	a	cửa hàng rất uy tín có sai sót thiếu hàng nhưng đã nhanh chóng liên lạc và bổ sung hàng đầy đủ sản phẩm chính hãng giá tốt cám ơn cửa hàng
4633	0	a	đóng gói sản phẩm rất đẹp mình dùng để tặng nên tặng cả set rất sang người được tặng phản hồi hơi đặc
4634	0	a	cảm ơn cửa hàng chất lượng sản phẩm tuyệt vời rất đáng tiền
4635	1	a	chẳng làm mất được gì hết đúng là tiền nào của nấy
4636	0	a	đóng gói sản phẩm rất đẹp và chắc chắn sữa rất ngon
4637	1	a	khi tôi mua điện thoại thì được tặng sạc dự phòng thời gian dự kiến giao vào t6 nhưng sáng t7 nhân viên giao hàng mới goi khi đó tôi đag không ở hà nội và đã nhờ anh giao hàng giao lại vào thứ 2 tuy nhiên sáng chủ nhật nhân viên giao hàng có gọi thêm 1 lần khi nghe thấy tôi nhờ giao hàng sáng thứ 2 thì nhân viên cúp máy một cách bất lịch sự sau đó tôi không thấy bất kỳ một cuộc gọi nào nữa mấy ngày sau tôi lên kiểm tra thì đơn hàng bị huỷ tôi rất mong tiki có thể làm rõ chuyện này
4638	1	a	cửa hàng ktra lại đơn đặt hàng này giúp e nha đặt 1 đường giao 1 lẻo
4639	1	a	quyển sách rất hay nội dung thì không thể nào bàn cải gì rồi nhưng có đều dvd và thẻ học miễn phí kèm theo thì mk sử dụng không được dvd thì không nói gì vì nó có thể là do máy của mk bị lỗi hoặc mk không bình thường cách sử dụng nhưng thẻ học miễn phí trên smartcom mk đã đang nhập đúng với hướng dẫn nhưng tài khoản lại để là 0 đồng cảm giác rất hụt hẩn và không riêng gì mk có vài bạn mua và cũng không thể sử dụng thẻ và dvd được
4640	0	a	shiper giao hàng nhanh hàng được gói cẩn thậnchất lượng sản phẩm tốt 
4641	1	a	10 túi trữ sữa tặng kèm là loại hàng khác mọi người mua thì chú ý nhé mình cứ tưởng là cùng 1 loại cơ đúngmlaf hàng tặng
4642	1	a	mùi thơm ngọt có điều không hài lòng là trên trang ghi là xuất xứ singapore nhận hàng lại là sản xuất ở trung quốc
4643	0	a	rất đẹp mình rất ưng
4644	1	a	giày quá xấu tôi muốn trả lại giày và chỉ dùng ví bằng cách nào
4645	0	a	chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh 2 ngày vượt mong đợi
4646	1	a	siêu bền đâu mà siêu bền xài 1 ngày rách luôn tóm lại tiền nào của đó
4647	1	a	gửi thiếu dây giày mà nhắn tin cửa hàng không trả lời
4648	0	a	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh rất đáng tiền còn được tặng voucherthích lắm cảm ơn cửa hàng minh mua lần 3 rồi mình tin tưởng sản phẩm bên cửa hàng bạn
4649	1	a	máy htc one v khi xưa của mình vừa mua xong đã phải bảo hành không được up android sensei chạy rất lag và nặng loa kém hơn iphone thấy rõ từ đó mình ghét htc
4650	1	a	mặt bàn bị dơ 2 chân bàn mất đế khi ủi vải co rút
4651	1	a	thất vọng thật sự không có lần sau nửa ý thức cửa hàng quá kém
